Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Company
2019-01-07 00:00:00-05:00,58.989650000979,59.5669782709309,58.4775069342628,59.2224426269531,3940400,0,0,CTSH
2019-01-07 00:00:00-05:00,65.9539117815869,66.5350020505729,65.4309283228105,65.798957824707,1470100,0,0,AME
2019-01-07 00:00:00-05:00,83.5395973340383,84.2890770186777,83.2836784622004,83.5030364990234,2561100,0,0,YUM
2019-01-07 00:00:00-05:00,11.5686118922082,11.6150414291159,11.3906335996687,11.5531358718872,1972300,0,0,MFC
2019-01-07 00:00:00-05:00,65.6434706690988,67.0032726234804,65.0840083450593,66.0475234985352,2356400,0,0,PRU
2019-01-07 00:00:00-05:00,51.0945079676892,51.8529706698551,50.0215604723016,51.3072471618652,3223900,0,0,LVS
2019-01-07 00:00:00-05:00,2.22938299895784,2.26253364320216,2.22109533789676,2.23767066001892,11053100,0,0,LYG
2019-01-07 00:00:00-05:00,93.9793242287538,95.3237268410953,93.4544546675976,94.3108215332031,2246100,0,0,FIS
2019-01-07 00:00:00-05:00,106.597788213175,107.5380444971,106.151894929183,106.71410369873,801700,0,0,VRSK
2019-01-07 00:00:00-05:00,11.9910001754761,12.628399848938,11.8660001754761,12.4569997787476,10790000,0,0,TTD
2019-01-07 00:00:00-05:00,33.9189987182617,34.4889984130859,33.4589996337891,34.1860008239746,1418000,0,0,CSGP
2019-01-07 00:00:00-05:00,56.6042590576913,56.8340721130371,56.568902684289,56.8340721130371,7500,0,0,FERG
2019-01-07 00:00:00-05:00,71.2783965172159,72.2998231096435,71.0856696636971,71.9721984863281,736300,0,0,WCN
2019-01-07 00:00:00-05:00,22.6087059166574,23.2845100218822,22.4682793070025,22.9861030578613,7195200,0,0,FAST
2019-01-07 00:00:00-05:00,125.98999786377,127.709999084473,125.040000915527,126.339996337891,991900,0,0,IT
2019-01-07 00:00:00-05:00,15.1582146087998,15.7196300238751,15.0409044498451,15.5017671585083,628400,0,0,ARES
2019-01-07 00:00:00-05:00,319.279998779297,327.260009765625,317.410003662109,322.399993896484,1316500,0,0,BIIB
2019-01-07 00:00:00-05:00,18.7957999851089,19.4897192002094,18.6929963516826,19.318380355835,4740000,0,0,BKR
2019-01-07 00:00:00-05:00,42.2375849960122,42.517654948406,41.9662723419499,42.263843536377,4208100,0,0,XEL
2019-01-07 00:00:00-05:00,26.2288182269421,26.6777237572299,25.7524316444445,26.4028835296631,10997300,0,0,HAL
2019-01-07 00:00:00-05:00,7.24420107249798,7.42180089421296,7.16007472386544,7.28159046173096,3317700,0,0,CVE
2019-01-07 00:00:00-05:00,91.5221682391165,93.2083647922807,90.761543776,91.8612365722656,1277800,0,0,PPG
2019-01-07 00:00:00-05:00,12.1617205984842,12.2516969696385,12.11673312797,12.214207649231,374700,0,0,ORAN
2019-01-07 00:00:00-05:00,24.7633684502173,25.0699300125393,24.4753850341887,24.7138214111328,4256400,0,0,NDAQ
2019-01-07 00:00:00-05:00,109.304161388986,114.11611311323,106.602373632292,112.528564453125,2153200,0,0,URI
2019-01-07 00:00:00-05:00,22.6501844927013,22.9825047408482,22.4490442555732,22.8950519561768,532400,0,0,IMO
2019-01-07 00:00:00-05:00,52.9455527406785,53.9558907833099,50.6042908319412,50.9734535217285,877600,0,0,IBKR
2019-01-07 00:00:00-05:00,43.4423508131745,44.1137024882948,43.3743675979247,43.7482833862305,3534200,0,0,PEG
2019-01-07 00:00:00-05:00,118.735713349094,120.985884931477,117.994372953145,119.346221923828,1114200,0,0,CMI
2019-01-07 00:00:00-05:00,24.8269481708837,25.3118152568507,24.4677883179132,25.0693817138672,8238600,0,0,KR
2019-01-07 00:00:00-05:00,63.3026816956091,63.577188939881,62.6704849244865,62.7536735534668,2380900,0,0,ED
2019-01-07 00:00:00-05:00,16.6399993896484,17.2600002288818,16.3299999237061,17,5980700,0,0,ON
2019-01-07 00:00:00-05:00,45.7820053851644,47.223291386714,45.5530949701397,47.1469879150391,1824600,0,0,QSR
2019-01-07 00:00:00-05:00,26.3799991607666,26.7199993133545,26.2600002288818,26.3299999237061,766800,0,0,ACGL
2019-01-07 00:00:00-05:00,136.958450379166,139.781402834841,135.437703233976,137.850875854492,864900,0,0,ROK
2019-01-07 00:00:00-05:00,71.1231577763959,72.0446504143379,70.2535935430804,71.0712432861328,7724397,0,0,DD
2019-01-07 00:00:00-05:00,64.296663099545,65.3738434807028,63.4126286297024,64.5863876342773,2283500,0,0,LYB
2019-01-07 00:00:00-05:00,14.9238565826384,15.0411207406532,14.8065924246235,14.8769512176514,3441000,0,0,VICI
2019-01-07 00:00:00-05:00,100.308503526122,102.548622654316,100.289027524732,102.16877746582,1728300,0,0,GPN
2019-01-07 00:00:00-05:00,11.8326927073167,11.8594632665492,11.5025196400473,11.5292901992798,12280400,0,0,GOLD
2019-01-07 00:00:00-05:00,17.5400009155273,17.9400005340576,16.1800003051758,16.2700004577637,1585400,0,0,MRNA
2019-01-07 00:00:00-05:00,27.5866894606961,27.6864742353134,27.3103628569623,27.5713386535645,520449,0,0,PUK
2019-01-07 00:00:00-05:00,41.9700012207031,43.9830017089844,41.8699989318848,43.560001373291,2211000,0,0,ZS
2019-01-07 00:00:00-05:00,83.0500030517578,89.1999969482422,82.75,85.6999969482422,1158900,0,0,MDB
2019-01-07 00:00:00-05:00,29.0832651490197,29.2153866091222,29.058490209609,29.0667495727539,69100,0,0,CHT
2019-01-07 00:00:00-05:00,27.9285419226796,28.1764277646364,27.6889175762376,28.0524864196777,445200,0,0,SLF
2019-01-07 00:00:00-05:00,26.5790909045733,26.9192149629397,26.3381712733395,26.5720062255859,179600,0,0,CQP
2019-01-07 00:00:00-05:00,17.781686909143,18.1330357727323,17.773117225336,17.9530773162842,8167600,0,0,HPQ
2019-01-07 00:00:00-05:00,19.1980853665602,19.9818392385774,18.8876881598431,19.6714420318604,7237600,0,0,DVN
2019-01-07 00:00:00-05:00,169.655143709527,174.422643348734,167.979308889802,172.56379699707,689600,0,0,MLM
2019-01-07 00:00:00-05:00,73.8366182408242,74.5352365812638,72.9397436363181,73.2324066162109,1360600,0,0,CDW
2019-01-07 00:00:00-05:00,55.689998626709,56.060001373291,55.0800018310547,55.3499984741211,126100,0,0,PKX
2019-01-07 00:00:00-05:00,2.63383739405765,2.65299270906923,2.5987196717437,2.62106728553772,1787200,0,0,ELP
2019-01-07 00:00:00-05:00,105.928855668585,108.843718026335,105.603924017609,107.935813903809,2795800,0.29,0,DG
2019-01-07 00:00:00-05:00,74.8147057895645,75.4434703613303,74.4493412784214,74.5173110961914,864300,0,0,EXR
2019-01-07 00:00:00-05:00,96.5033679886948,99.7303279495044,96.5033679886948,98.8615341186523,1177800,0,0,VMC
2019-01-07 00:00:00-05:00,21.0714456349366,21.9685285947972,20.7724192490919,21.5399227142334,2296100,0,0,IR
2019-01-07 00:00:00-05:00,91.5899963378906,94.5500030517578,91.3000030517578,94.0899963378906,1253500,0,0,VEEV
2019-01-07 00:00:00-05:00,83.870821155396,86.3371190373957,83.0959365296048,85.5122375488281,2267000,0,0,FANG
2019-01-07 00:00:00-05:00,40.2754542882339,40.9565012501358,39.8753377773405,40.6415176391602,954700,0,0,NTR
2019-01-07 00:00:00-05:00,39.4794429541474,39.8163567046668,39.0388608992751,39.7645225524902,1176700,0,0,CCEP
2019-01-07 00:00:00-05:00,190.639999389648,194.929992675781,189.740005493164,193.449996948242,311600,0,0,FICO
2019-01-07 00:00:00-05:00,6.57480878307208,6.65813961480978,6.541476450377,6.63314056396484,3045500,0,0,BCS
2019-01-07 00:00:00-05:00,96.2821599503697,99.2188295578271,95.4513912351649,98.3687438964844,2150300,0,0,RCL
2019-01-07 00:00:00-05:00,73.1800003051758,73.5500030517578,72.6500015258789,73,404600,0,0,RYAAY
2019-01-07 00:00:00-05:00,30.5949980097476,31.1663147134358,30.3191911120458,30.8215560913086,1512000,0,0,PWR
2019-01-07 00:00:00-05:00,90.0949236352101,90.9847666242406,89.4825470287521,89.6356430053711,929400,0,0,EFX
2019-01-07 00:00:00-05:00,108.745406352599,112.852458888978,108.572275212031,111.621307373047,392700,0,0,MPWR
2019-01-07 00:00:00-05:00,101.5,104.940002441406,99.2900009155273,104.410003662109,2501900,0,0,TTWO
2019-01-07 00:00:00-05:00,157.198119770137,160.097982791372,156.554757441989,158.043106079102,593900,0,0,SBAC
2019-01-07 00:00:00-05:00,58.4771646475093,58.8298025708593,58.1073279151325,58.4427604675293,1306900,0,0,WEC
2019-01-07 00:00:00-05:00,36.708700889549,36.8793576786889,35.6488457541362,35.7476463317871,1393200,0,0,AEM
2019-01-07 00:00:00-05:00,10.6871806911196,10.9439665505695,10.6138139690728,10.8644857406616,586500,0,0,EC
2019-01-07 00:00:00-05:00,96.2699966430664,98.9400024414063,95.9000015258789,97.9599990844727,6433900,0,0,DLTR
2019-01-07 00:00:00-05:00,111.089996337891,112.73999786377,108.525001525879,109.550003051758,224200,0,0,ARGX
2019-01-07 00:00:00-05:00,38.1358940860251,39.3753980530249,37.9236506775181,38.8829917907715,2670600,0,0,CAH
2019-01-07 00:00:00-05:00,26.0900001525879,26.8299999237061,25.7999992370605,26.5300006866455,4022900,0,0,WBD
2019-01-07 00:00:00-05:00,97.1168566927209,98.0232000551825,96.6735311777517,97.0873031616211,362300,0,0,WST
2019-01-07 00:00:00-05:00,144,148.589996337891,143.350006103516,147.320007324219,486200,0,0,ANSS
2019-01-07 00:00:00-05:00,13.5045085700863,13.6214834775719,13.4520712772999,13.5932483673096,854400,0,0,TU
2019-01-07 00:00:00-05:00,82.2238496561401,82.7475681758636,81.4336768706028,81.6266250610352,724700,0,0,AWK
2019-01-07 00:00:00-05:00,46.132008710455,47.2667395870263,45.495255718959,46.8095817565918,2794400,0,0,EIX
2019-01-07 00:00:00-05:00,109.080001831055,113.459999084473,108.190002441406,112.900001525879,2072300,0,0,SPLK
2019-01-07 00:00:00-05:00,62.878881652181,63.2739967978123,61.759409075119,62.0416259765625,1341600,0,0,XYL
2019-01-07 00:00:00-05:00,4.96515861704891,5.00433142741415,4.93577877578662,4.95536518096924,659700,0,0,WIT
2019-01-07 00:00:00-05:00,140.456847415125,143.702837770094,136.995709034034,141.822601318359,879200,0,0,WTW
2019-01-07 00:00:00-05:00,8.00383913012816,8.162423427898,7.94786872481736,8.1157808303833,5661700,0,0,DB
2019-01-07 00:00:00-05:00,128.039993286133,134,127,133.279998779297,415700,0,0,HUBS
2019-01-07 00:00:00-05:00,145.849086705073,147.473699102221,144.887926274927,145.211151123047,544700,0,0,AVB
2019-01-07 00:00:00-05:00,61.9900016784668,64.6600036621094,61.8699989318848,64.4899978637695,2224800,0,0,KEYS
2019-01-07 00:00:00-05:00,14.0898298811395,14.2589076784678,14.0334706153634,14.2166385650635,5996100,0,0,VOD
2019-01-07 00:00:00-05:00,39.5999984741211,40.2799987792969,39.4500007629395,40.0099983215332,2179900,0,0,CBRE
2019-01-07 00:00:00-05:00,6.46175266494986,6.54243263553136,6.4397484643087,6.5204291343689,1450800,0,0,TEF
2019-01-07 00:00:00-05:00,25.0815057536615,25.4093694989793,24.9952257340698,25.1936702728272,5253200,0,0,GLW
2019-01-07 00:00:00-05:00,22.0011387696377,22.0091891327541,21.6227809158648,21.7596340179443,268100,0,0,TLK
2019-01-07 00:00:00-05:00,97.3933476056834,98.5923764524994,97.0654871777229,97.3277740478516,927309,0,0,ZBH
2019-01-07 00:00:00-05:00,55.2257475486921,55.9473301345638,55.1314506102184,55.5947380065918,1859898,0,0,FTV
2019-01-07 00:00:00-05:00,526.75,542.210021972656,526.469970703125,533.580017089844,196600,0,0,MTD
2019-01-07 00:00:00-05:00,105.39664865343,107.555400321128,104.718458273386,106.237228393555,702400,0,0,RMD
2019-01-07 00:00:00-05:00,46.1835898654213,46.6069381178646,45.3465133268063,46.0392646789551,9375500,0,0,DAL
2019-01-07 00:00:00-05:00,61.9807631633974,63.0762836375573,61.3688522171305,62.7407188415527,1818700,0,0,APTV
2019-01-07 00:00:00-05:00,61.2546910067809,62.3750911694155,61.1417143067892,62.0267295837402,1896900,0,0,CHD
2019-01-07 00:00:00-05:00,4.18035470296263,4.23871917610721,4.16576334255249,4.20224142074585,716323,0,0,NWG
2019-01-07 00:00:00-05:00,39.2077123280118,39.6448384929837,39.0382115103791,39.2344741821289,1874500,0,0,HIG
2019-01-07 00:00:00-05:00,56.4476492723261,57.2184797637833,56.2793087292903,56.8640747070313,877200,0,0,GRMN
2019-01-07 00:00:00-05:00,60.5499992370606,61.7599983215332,60.4700012207031,61.560001373291,213800,0,0,GIB
2019-01-07 00:00:00-05:00,18.8292375393007,19.302415891655,18.5844907058997,19.1555671691895,6562200,0,0,WY
2019-01-07 00:00:00-05:00,54.2363781419267,55.1509721433182,53.9966295092028,54.5116424560547,2460900,0,0,DFS
2019-01-07 00:00:00-05:00,28.5499992370605,29.6000003814697,28.25,29.1800003051758,3795800,0,0,TCOM
2019-01-07 00:00:00-05:00,77.6717534011639,78.3889103228738,76.8955436162096,77.4945755004883,1372800,0,0,TROW
2019-01-07 00:00:00-05:00,89.0183253943591,89.7822353627445,88.4661039434562,89.4140853881836,1300600,0,0,BR
2019-01-07 00:00:00-05:00,45.2749471883861,45.8280286715796,44.9984064467894,45.6897583007813,387000,0,0,RCI
2019-01-07 00:00:00-05:00,18.3005445805095,18.3566233805894,17.7771382867673,17.9547214508057,2036500,0,0,WPM
2019-01-07 00:00:00-05:00,66.9059315898824,66.9059315898824,65.0413200335699,65.5194244384766,558500,0,0,FNV
2019-01-07 00:00:00-05:00,54.8575365619253,56.3789664589137,54.2816285515039,55.8632278442383,4119900,0,0,STT
2019-01-07 00:00:00-05:00,124.25,126.650001525879,123.279998779297,124.220001220703,472300,0,0,ICLR
2019-01-07 00:00:00-05:00,76.3290721293637,78.4359218903966,76.134166539843,77.544921875,2540100,0,0,TSCO
2019-01-07 00:00:00-05:00,149.119995117188,153.020004272461,148.940002441406,151.399993896484,643000,0,0,VRSN
2019-01-07 00:00:00-05:00,45.8114467456684,46.6699863566956,45.4717383277846,46.194393157959,1321800,0,0,RJF
2019-01-07 00:00:00-05:00,54.6607517000871,55.3274499573751,54.5679263282722,54.9392471313477,1792200,0,0,EQR
2019-01-07 00:00:00-05:00,79.6922262883967,80.4280252400733,79.3935402158022,79.8597869873047,1084878,0,0,DTE
2019-01-07 00:00:00-05:00,11.7680767083645,12.0661108203793,11.7084702107925,11.9809579849243,8027500,0,0,HPE
2019-01-07 00:00:00-05:00,70.0425183175091,70.2912450460968,69.4787288769482,69.976188659668,2049300,0,0,ETR
2019-01-07 00:00:00-05:00,30.3128819808752,30.7701895246832,30.2230534352028,30.7375240325928,5800400,0,0,FE
2019-01-07 00:00:00-05:00,11.5299997329712,11.9899997711182,11.4300003051758,11.9499998092651,550900,0,0,SE
2019-01-07 00:00:00-05:00,18.6628355495758,19.2247906682402,18.5149529205214,19.1360607147217,4690100,0,0,HWM
2019-01-07 00:00:00-05:00,127.193546421272,130.105643237146,126.555980073419,129.321624755859,1130200,0,0,MTB
2019-01-07 00:00:00-05:00,6,6.21000003814697,5.92000007629395,6.21000003814697,14726200,0,0,SNAP
2019-01-07 00:00:00-05:00,26.8404816725076,27.479982614285,26.8126784366177,27.3131561279297,13419400,0,0,EBAY
2019-01-07 00:00:00-05:00,55.3621179893749,55.9698257603066,55.1624431939634,55.5010223388672,1211200,0,0,ES
2019-01-07 00:00:00-05:00,75.3499984741211,76.2399978637695,75.3499984741211,75.6999969482422,90900,0,0,IX
2019-01-07 00:00:00-05:00,385.546862944716,390.039701780218,384.285715728928,385.852294921875,25600,0,0,FCNCA
2019-01-07 00:00:00-05:00,110.059997558594,118.389999389648,107.23999786377,117.75,1937300,0,0,MOH
2019-01-07 00:00:00-05:00,26.2866630483891,26.5751041169835,26.1520574608935,26.3155078887939,1057900,0,0,BRO
2019-01-07 00:00:00-05:00,20.3972132560406,20.7005172466705,20.1886904066067,20.4351253509522,2499800,0,0,MT
2019-01-07 00:00:00-05:00,256.970001220703,271.149993896484,256.970001220703,271,1247700,0,0,ULTA
2019-01-07 00:00:00-05:00,69.1810550952496,69.9654403669893,67.9996305602356,68.3385620117188,1848700,0,0,WAB
2019-01-07 00:00:00-05:00,75.5630668071227,75.9607686758455,74.1114614339866,75.3642196655273,304800,0,0,HEI
2019-01-07 00:00:00-05:00,56.5691474044662,56.9830838104499,56.0847444450752,56.2344665527344,2235500,0,0,AEE
2019-01-07 00:00:00-05:00,16.75,17.0900001525879,16.75,17.0900001525879,107300,0,0,GMAB
2019-01-07 00:00:00-05:00,17.826219725415,17.9242644779178,17.6123052927149,17.6479568481445,2014900,0,0,INVH
2019-01-07 00:00:00-05:00,77,83.7099990844727,77,81.7799987792969,1156900,0,0,ALNY
2019-01-07 00:00:00-05:00,128.910003662109,132.690002441406,125.029998779297,131.679992675781,606900,0,0,BGNE
2019-01-07 00:00:00-05:00,1.33972421900578,1.36282289028168,1.33202466191381,1.36282289028168,710700,0,0,UMC
2019-01-07 00:00:00-05:00,67.8352132259622,69.0855878439007,66.9923708349942,68.4742965698242,1446000,0,0,DOV
2019-01-07 00:00:00-05:00,19.9169847853241,20.232710323331,19.741583009698,20.0485382080078,2191100,0,0,TS
2019-01-07 00:00:00-05:00,5.50929793810342,5.63892879987265,5.4907793066391,5.57411336898804,25502600,0,0,NOK
2019-01-07 00:00:00-05:00,32.6469744435054,34.0872835790664,32.6469744435054,33.9548416137695,3687800,0,0,TRGP
2019-01-07 00:00:00-05:00,18.5243783144138,19.4287800115036,18.4291774190095,19.0955791473389,9121300,0,0,CTRA
2019-01-07 00:00:00-05:00,27.8332466229399,27.9337267582282,27.6574023934278,27.9002323150635,390700,0,0,FTS
2019-01-07 00:00:00-05:00,98.8857976321541,100.662018187734,98.4465110123926,99.44921875,386800,0,0,STE
2019-01-07 00:00:00-05:00,2406.81005859375,2480,2394,2471.01000976563,42700,0,0,NVR
2019-01-07 00:00:00-05:00,48.418561978915,48.6368805862369,47.7731110221801,48.0673599243164,4694900,0,0,CCL
2019-01-07 00:00:00-05:00,22.8570439500677,23.2337045847236,22.8507667218383,22.9763202667236,1264800,0,0,ROL
2019-01-07 00:00:00-05:00,22.9005903592716,23.2998335621236,22.7808177030143,23.0842418670654,5269000,0,0,PPL
2019-01-07 00:00:00-05:00,20.3681780086191,20.8147405399649,20.2275936832672,20.591459274292,4732300,0,0,FITB
2019-01-07 00:00:00-05:00,118.802694410442,121.043591882514,118.75017546294,120.527137756348,653500,0,0,IFF
2019-01-07 00:00:00-05:00,11.3922866042518,11.5296616329331,11.1960372317004,11.4904117584229,1713500,0,0,CCJ
2019-01-07 00:00:00-05:00,49.7299995422363,51.3199996948242,49.560001373291,50.9000015258789,1025500,0,0,LYV
2019-01-08 00:00:00-05:00,35.8873301129788,36.4296256321116,35.6377808820081,36.1728744506836,164101200,0,0,AAPL
2019-01-08 00:00:00-05:00,97.8465002464882,98.7296259673839,96.5835341815247,97.6185989379883,31514400,0,0,MSFT
2019-01-08 00:00:00-05:00,54.2999992370606,54.6674995422363,53.4174995422363,54.2685012817383,35414000,0,0,GOOGL
2019-01-08 00:00:00-05:00,83.2344970703125,83.8304977416992,80.8304977416992,82.8290023803711,177628000,0,0,AMZN
2019-01-08 00:00:00-05:00,36.3908427769383,36.4131690604489,33.962138326644,34.6890144348145,78601600,0,0,NVDA
2019-01-08 00:00:00-05:00,139.889999389648,143.139999389648,139.539993286133,142.529998779297,26263800,0,0,META
2019-01-08 00:00:00-05:00,22.7973327636719,22.9340000152588,21.8013324737549,22.3566665649414,105127500,0,0,TSLA
2019-01-08 00:00:00-05:00,106.730081417952,107.403540677965,105.650689841489,107.329734802246,3428900,0,0,LLY
2019-01-08 00:00:00-05:00,133.344257155996,133.556882357768,131.401652082209,132.213485717773,9243000,0,0,V
2019-01-08 00:00:00-05:00,31.0121924075867,31.0740221987181,30.597046636158,30.8620319366455,11462600,0,0,TSM
2019-01-08 00:00:00-05:00,225.649256511119,227.939914864058,223.209608321506,226.543167114258,3618600,0,0,UNH
2019-01-08 00:00:00-05:00,204.368600429498,205.892145561876,198.631873570876,200.929977416992,3679500,0,0,AVGO
2019-01-08 00:00:00-05:00,20.5773900290363,20.6882513127428,20.4537393108719,20.6115016937256,4097400,0,0,NVO
2019-01-08 00:00:00-05:00,88.0373674983172,88.2019578280596,86.2355646952598,87.119140625,13578800,0,0,JPM
2019-01-08 00:00:00-05:00,87.8031679476308,88.4497345484396,86.7409639730354,87.9324798583984,7200900,0,0,WMT
2019-01-08 00:00:00-05:00,56.1693227412676,56.2080352995647,55.7047306884439,55.7821617126465,11439000,0,0,XOM
2019-01-08 00:00:00-05:00,185.023051735868,187.546547602383,183.659011970388,187.341934204102,5069700,0.33,0,MA
2019-01-08 00:00:00-05:00,111.954838694369,113.981177129335,111.561809481665,113.509536743164,9351600,0,0,JNJ
2019-01-08 00:00:00-05:00,81.6794224279956,82.0230570120565,80.9040430346443,81.4679565429688,9551300,0,0,PG
2019-01-08 00:00:00-05:00,44.1600611402518,44.5562397266484,43.4874797880245,44.1139945983887,16255700,0,0,ORCL
2019-01-08 00:00:00-05:00,158.93772047377,159.845570180283,156.303141874941,158.332473754883,4722400,0,0,HD
2019-01-08 00:00:00-05:00,232.649993896484,233.770004272461,228.330001831055,232.679992675781,3685900,0,0,ADBE
2019-01-08 00:00:00-05:00,150.303970738396,150.560013099703,147.506518025544,148.341003417969,531700,0,0,ASML
2019-01-08 00:00:00-05:00,91.0098300447936,91.3228263207361,89.6214057998828,89.70166015625,5674900,0,0,CVX
2019-01-08 00:00:00-05:00,195.342957617169,195.745541006553,191.158038927751,195.24934387207,2366500,0,0,COST
2019-01-08 00:00:00-05:00,123.160003662109,123.480003356934,121.959999084473,122.309997558594,150400,0,0,TM
2019-01-08 00:00:00-05:00,62.5715836046566,62.8519929920273,62.0932509795393,62.6705551147461,11896686,0,0,MRK
2019-01-08 00:00:00-05:00,40.7429856329405,41.0189167010626,40.5619064862399,40.9413108825684,15420700,0,0,KO
2019-01-08 00:00:00-05:00,72.2062458553535,73.0771593839791,71.5728613368968,71.8816375732422,7478300,0,0,ABBV
2019-01-08 00:00:00-05:00,22.9544226706872,23.0168972588209,22.3921649955517,22.7670040130615,67339400,0,0,BAC
2019-01-08 00:00:00-05:00,96.3397837125351,96.9170908707833,95.7099965120657,96.7246551513672,6407700,0,0,PEP
2019-01-08 00:00:00-05:00,82.7969185231944,83.1139731693789,82.1718629983787,82.8875045776367,216200,0,0,FMX
2019-01-08 00:00:00-05:00,144.729995727539,146.460006713867,142.889999389648,145.720001220703,9057300,0,0,CRM
2019-01-08 00:00:00-05:00,48.7788089894216,48.8351818102958,48.376144227698,48.5291557312012,3134058,0,0,SHEL
2019-01-08 00:00:00-05:00,134.844092667367,136.876583329491,133.035354092022,135.319580078125,2647800,0,0,ACN
2019-01-08 00:00:00-05:00,319.980010986328,320.589996337891,308.010009765625,320.269989013672,15359200,0,0,NFLX
2019-01-08 00:00:00-05:00,163.056388696649,163.352093339465,161.219358128925,161.837677001953,2941400,0,0,MCD
2019-01-08 00:00:00-05:00,21.1900005340576,21.2000007629395,19.6800003051758,20.75,121271000,0,0,AMD
2019-01-08 00:00:00-05:00,144.63045481619,146.919117820407,143.805795840401,146.539215087891,2207300,0,0,LIN
2019-01-08 00:00:00-05:00,63.7975476341909,64.256784321879,63.7012502725266,64.2345657348633,2715451,0,0,NVS
2019-01-08 00:00:00-05:00,33.6130568540294,33.7882167505495,33.3065261998949,33.3941078186035,4697400,0,0,AZN
2019-01-08 00:00:00-05:00,37.7291016942006,38.0494993858601,37.3221077998579,37.7204437255859,22071400,0,0,CSCO
2019-01-08 00:00:00-05:00,224.135069816759,228.475974337176,223.116589867169,227.408050537109,2876600,0,0,TMO
2019-01-08 00:00:00-05:00,145,147.550003051758,142.059997558594,146.789993286133,16487600,0,0,BABA
2019-01-08 00:00:00-05:00,41.6886449213537,41.8892384234752,40.7990541769598,41.6363182067871,22749200,0,0,INTC
2019-01-08 00:00:00-05:00,23.6000003814697,24.2000007629395,22.8099994659424,24,3355000,0,0,PDD
2019-01-08 00:00:00-05:00,92.6838134929961,92.7843883748911,91.8243579479463,92.5923767089844,548600,0,0,SAP
2019-01-08 00:00:00-05:00,63.9541648781224,64.0369203113263,61.6093293863041,62.8047370910645,8905100,0,0,ABT
2019-01-08 00:00:00-05:00,68.6699981689453,68.6800003051758,67.370002746582,67.7699966430664,6052700,0,0,TMUS
2019-01-08 00:00:00-05:00,34.1355392249323,34.2452497634171,33.8142436263996,34.0336647033691,19677231,0,0,PFE
2019-01-08 00:00:00-05:00,110.450177302277,111.200995958247,109.827778830824,110.074760437012,8730700,0,0,DIS
2019-01-08 00:00:00-05:00,73.2527215974867,73.7961815475128,72.652050359873,73.1573791503906,8809000,0,0,NKE
2019-01-08 00:00:00-05:00,31.9477173715179,32.1537734680514,31.6789486985428,32.0014724731445,20440700,0,0,CMCSA
2019-01-08 00:00:00-05:00,88.2572402038219,89.7754725170898,88.022995191127,89.7320938110352,4116298,0,0,DHR
2019-01-08 00:00:00-05:00,194.062539483672,196.990434979274,191.405207517759,196.893798828125,1654000,0,0,INTU
2019-01-08 00:00:00-05:00,39.8023996680988,39.9123926824342,39.6044139206383,39.7364044189453,2322000,0,0,TTE
2019-01-08 00:00:00-05:00,41.3789263037393,41.6035286219669,40.5323399698733,41.0679359436035,19702900,0,0,WFC
2019-01-08 00:00:00-05:00,44.4789218475785,45.5817677891776,44.3080572234505,45.341007232666,21424600,0,0,VZ
2019-01-08 00:00:00-05:00,34.9996587677872,35.182756866044,34.6405063115381,34.7390975952148,3259420,0,0,BHP
2019-01-08 00:00:00-05:00,49.5455821258688,50.3927220380613,49.4294039720173,50.2523384094238,1693400,0,0,HDB
2019-01-08 00:00:00-05:00,32.5513404127207,32.5983923328894,32.1122011234613,32.2768783569336,2888300,0,0,HSBC
2019-01-08 00:00:00-05:00,51.8802702157911,52.3402005175952,51.749957702474,52.0259170532227,7257700,0,0,PM
2019-01-08 00:00:00-05:00,50.2334948234682,50.384081913984,49.2591204882953,49.5602912902832,12110000,0,0,QCOM
2019-01-08 00:00:00-05:00,89.6357492410189,90.3174176047232,89.1263720630579,89.7630920410156,4982726,0,0,IBM
2019-01-08 00:00:00-05:00,170.963372225482,172.611210411519,168.800578876873,172.17350769043,3290300,0,0,AMGN
2019-01-08 00:00:00-05:00,82.9237507152382,83.2545380006494,80.9825346925884,82.1577072143555,5863500,0,0,TXN
2019-01-08 00:00:00-05:00,189.75,191.649993896484,184.559997558594,188.110000610352,1609200,0,0,NOW
2019-01-08 00:00:00-05:00,324.65360029831,331.591529613289,323.234931287873,330.891906738281,4736500,0,0,BA
2019-01-08 00:00:00-05:00,53.6388488258136,53.9479365329001,53.0123243406405,53.7307395935059,5774900,0,0,COP
2019-01-08 00:00:00-05:00,136.137360540511,137.786583518735,134.316904732369,135.857986450195,10558800,0,0,UNP
2019-01-08 00:00:00-05:00,25.9666471724928,26.2134011776724,25.4813660213347,25.8268203735352,4062700,0,0,BX
2019-01-08 00:00:00-05:00,167.135708685504,167.604336620581,165.500319336259,167.585205078125,1426700,0,0,SPGI
2019-01-08 00:00:00-05:00,83.8973729585697,84.451236669187,82.2528273875854,83.0111923217773,3034300,0,0,UPS
2019-01-08 00:00:00-05:00,52.5020515220293,53.2680742709143,50.2039832753744,50.4396820068359,24476646,0,0,GE
2019-01-08 00:00:00-05:00,36.2466780242184,36.3409370496982,35.201267765035,35.5183181762695,11398200,0,0,MS
2019-01-08 00:00:00-05:00,122.809487795405,123.549636856722,121.238950434777,121.933952331543,2636100,0,0,HON
